Station_ID,Bike_Lat,Bike_Long,name,review_count,categories,rating,distance
48ae1a8e476b68de634e7f103c359b56,37.333988,-121.894902,Firehouse No.1 Gastropub,1732,"American, Pubs, Gastropubs",4.0,246.98504144865356
b347e314d1a3b9d27875b46ce3fd7f70,37.7719996,-122.3899698,KAIYŌ Rooftop,780,"Peruvian, Cocktail Bars, Sushi Bars",4.0,792.0607431612079
b347e314d1a3b9d27875b46ce3fd7f70,37.7719996,-122.3899698,ATwater Tavern,498,"Seafood, New American, Breakfast & Brunch",4.0,351.0680870535837
b347e314d1a3b9d27875b46ce3fd7f70,37.7719996,-122.3899698,GluGlu,13,"Wine Bars, Mediterranean, Seafood",4.5,426.7156878258667
5b3c9868ef64e09442b06df5ce4ef24d,37.78045005996349,-122.43194639682768,NONO,86,Izakaya,4.5,588.2401937661615
5b3c9868ef64e09442b06df5ce4ef24d,37.78045005996349,-122.43194639682768,Sikdang Woori,23,Korean,4.5,346.6938413211353
5b3c9868ef64e09442b06df5ce4ef24d,37.78045005996349,-122.43194639682768,Marufuku Ramen,4963,Ramen,4.5,513.819025143711
d94a66f24de908a615ce0a46f27a682b,37.78749210438603,-122.3982846736908,Bocado,134,"Peruvian, Desserts, Cocktail Bars",4.5,448.73204012437526
d94a66f24de908a615ce0a46f27a682b,37.78749210438603,-122.3982846736908,Per Diem - Transit Center,47,"New American, Gastropubs, Cocktail Bars",4.5,127.03613606875358
d94a66f24de908a615ce0a46f27a682b,37.78749210438603,-122.3982846736908,Delarosa Downtown,1716,"Pizza, Italian, Cocktail Bars",4.0,564.1718099579749
448833b358f62bf1d1206c813f792669,37.779046658472055,-122.44729131460188,The Pig & Whistle,522,"Pubs, British",4.0,400.14161467147255
448833b358f62bf1d1206c813f792669,37.779046658472055,-122.44729131460188,Bistro Central Parc,1088,"French, Breakfast & Brunch, Italian",4.5,520.2753052572909
448833b358f62bf1d1206c813f792669,37.779046658472055,-122.44729131460188,Katsuo + Kombu,122,"Japanese, Noodles",4.5,944.3862399689242
515b2fdc0cfb6110776790b85400f062,37.75823842417928,-122.4260938167572,Bottega,976,"Italian, Pasta Shops, Pizza",4.5,581.5141497008283
515b2fdc0cfb6110776790b85400f062,37.75823842417928,-122.4260938167572,Loló,2501,"Mexican, Tapas/Small Plates",4.0,429.78684140094094
515b2fdc0cfb6110776790b85400f062,37.75823842417928,-122.4260938167572,Beretta Valencia,4174,"Italian, Pizza, Breakfast & Brunch",4.0,684.4014574465641
03cc61af40764524160f132da0f3f681,37.8505777,-122.2781754,Creekwood,463,"Italian, New American",4.5,44.9385213051942
03cc61af40764524160f132da0f3f681,37.8505777,-122.2781754,Chai Thai Noodles - Berkeley,187,"Thai, Laotian, Noodles",4.0,700.5114290889903
03cc61af40764524160f132da0f3f681,37.8505777,-122.2781754,King of Kabab,270,"Mediterranean, Kebab, Middle Eastern",4.5,690.3382781725956
0a40fbe91996a7ac0b46d34871aa896b,37.73981271734901,-122.42552250623704,The Front Porch,3220,"Southern, Cajun/Creole, American",4.0,540.5304930848313
0a40fbe91996a7ac0b46d34871aa896b,37.73981271734901,-122.42552250623704,Tilak,407,Indian,4.5,272.73980753748606
0a40fbe91996a7ac0b46d34871aa896b,37.73981271734901,-122.42552250623704,Komaaj,221,"Persian/Iranian, Vegetarian, Wraps",4.5,630.9028237345285
ff965c7f0bb892bf7053a78b4df24275,37.35288682729121,-121.88604980707169,SJ Omogari,2467,"Korean, Soup, Seafood",4.0,942.66658584513
ff965c7f0bb892bf7053a78b4df24275,37.35288682729121,-121.88604980707169,Maza Restaurant,199,"Mexican, Seafood",4.5,488.578293779777
ff965c7f0bb892bf7053a78b4df24275,37.35288682729121,-121.88604980707169,Shabu Time,339,"Japanese, Hot Pot, Do-It-Yourself Food",4.5,919.2097652182545
49bb4994b8e1aacd936090458544f74d,37.35306166133104,-121.89193725585936,SJ Omogari,2467,"Korean, Soup, Seafood",4.0,586.724172192963
49bb4994b8e1aacd936090458544f74d,37.35306166133104,-121.89193725585936,Shabu Time,339,"Japanese, Hot Pot, Do-It-Yourself Food",4.5,550.350440512326
49bb4994b8e1aacd936090458544f74d,37.35306166133104,-121.89193725585936,Maza Restaurant,199,"Mexican, Seafood",4.5,495.23284399430224
1d2910bd99e3e2abbe63546c231cfab8,37.77452040113685,-122.4094493687153,Bay Of Burma,32,Burmese,5.0,126.54382479228853
1d2910bd99e3e2abbe63546c231cfab8,37.77452040113685,-122.4094493687153,HK Lounge Bistro,118,Dim Sum,4.5,190.4925433377026
1d2910bd99e3e2abbe63546c231cfab8,37.77452040113685,-122.4094493687153,Basil Thai Restaurant & Bar,1613,"Thai, Bars",4.0,102.98567909965992
36460a8c801bc83206f3810f859f9573,37.7765126,-122.4113061,Bay Of Burma,32,Burmese,5.0,176.40926668490886
36460a8c801bc83206f3810f859f9573,37.7765126,-122.4113061,Fermentation Lab,333,Gastropubs,4.5,424.63307963761
36460a8c801bc83206f3810f859f9573,37.7765126,-122.4113061,Rise Over Run,113,"New American, Cocktail Bars",4.0,752.5044208280459
d436129450e3a2223972a9b3f7134f73,37.8723555,-122.2664467,Gather Kitchen & Bar,2482,"New American, Bars, Pizza",4.0,318.40493205382796
d436129450e3a2223972a9b3f7134f73,37.8723555,-122.2664467,Eureka!,2165,American,4.0,347.2691381650722
d436129450e3a2223972a9b3f7134f73,37.8723555,-122.2664467,Berkeley Social Club,2090,"Breakfast & Brunch, Korean, Bars",4.0,272.32931228510057
1596efd5fa00679aefd3b5d3d1b2ef26,37.866249,-122.2993708,Thai Table,413,Thai,4.5,373.46104651045096
1596efd5fa00679aefd3b5d3d1b2ef26,37.866249,-122.2993708,Mercado 925,68,Mexican,4.5,412.24220934158683
1596efd5fa00679aefd3b5d3d1b2ef26,37.866249,-122.2993708,La Marcha Tapas Bar,1302,"Spanish, Tapas Bars, Wine Bars",4.0,670.320302308202
0d5e25e4358800e347be5dd9808fabb5,37.8658466,-122.2674431,Fish & Bird Sousaku Izakaya,373,"Izakaya, Tapas/Small Plates, Seafood",4.0,118.2694615556375
0d5e25e4358800e347be5dd9808fabb5,37.8658466,-122.2674431,Gather Kitchen & Bar,2482,"New American, Bars, Pizza",4.0,422.97235453554293
0d5e25e4358800e347be5dd9808fabb5,37.8658466,-122.2674431,Eureka!,2165,American,4.0,478.1361997769771
4a2e731c87e9a1e07ad0f5c8a91efd4b,37.86641794050319,-122.25379943847656,In The Wood,250,"Gastropubs, Cocktail Bars, New American",4.0,965.1607793655866
4a2e731c87e9a1e07ad0f5c8a91efd4b,37.86641794050319,-122.25379943847656,Kiraku,1517,"Japanese, Tapas/Small Plates, Tapas Bars",4.5,543.6260355653754
4a2e731c87e9a1e07ad0f5c8a91efd4b,37.86641794050319,-122.25379943847656,Noodle Dynasty,170,Noodles,4.5,449.5440654382414
9cc649af249977ff781d4b755abd4388,37.87055532905745,-122.27972030639648,Pyeong Chang Tofu - Berkeley,277,"Korean, Soup, Chicken Wings",4.5,688.9067065490091
9cc649af249977ff781d4b755abd4388,37.87055532905745,-122.27972030639648,Kinda Izakaya,79,"Tapas/Small Plates, Izakaya, Ramen",4.5,688.9992056643456
9cc649af249977ff781d4b755abd4388,37.87055532905745,-122.27972030639648,Eureka!,2165,American,4.0,943.5286100336778
569d5c153e5380ea2f286b48217ec566,37.870407115465376,-122.29967594146729,Thai Table,413,Thai,4.5,372.1444587907842
569d5c153e5380ea2f286b48217ec566,37.870407115465376,-122.29967594146729,Mercado 925,68,Mexican,4.5,396.03455605461403
569d5c153e5380ea2f286b48217ec566,37.870407115465376,-122.29967594146729,Iyasare,857,"Japanese, Bars",4.0,153.00629506625856
af8c8625437ce60d8d247d158945ebd8,37.88022244590679,-122.26959228515624,Tigerlily Berkeley,723,"Indian, Cocktail Bars",4.0,69.55923359075295
af8c8625437ce60d8d247d158945ebd8,37.88022244590679,-122.26959228515624,Ijo Izakaya,167,"Sushi Bars, Izakaya, Seafood",4.0,92.13093317394481
af8c8625437ce60d8d247d158945ebd8,37.88022244590679,-122.26959228515624,Chez Panisse,3071,"New American, French",4.0,84.45904943844528
8be5197057004601e172a2eb9bbe1f11,37.87657254910685,-122.26952791213988,Berkeley Social Club,2090,"Breakfast & Brunch, Korean, Bars",4.0,539.663190170436
8be5197057004601e172a2eb9bbe1f11,37.87657254910685,-122.26952791213988,Tigerlily Berkeley,723,"Indian, Cocktail Bars",4.0,359.297932556653
8be5197057004601e172a2eb9bbe1f11,37.87657254910685,-122.26952791213988,Imm Thai Street Food,1800,Thai,4.0,519.9280919712223
02f7cffdcfad5a5d9863c1b70a7eb17c,37.849594967776646,-122.26556897163393,Shewhat,246,"Ethiopian, Eritrean",5.0,313.09710549283784
02f7cffdcfad5a5d9863c1b70a7eb17c,37.849594967776646,-122.26556897163393,Casa Borinqueña,68,"Puerto Rican, Vegan",5.0,147.2643752271851
02f7cffdcfad5a5d9863c1b70a7eb17c,37.849594967776646,-122.26556897163393,A+ Burger,839,Burgers,4.5,461.8763417345089
ebbfe1c4b86ffc03d3be17ba20a6ec99,37.8465156,-122.2653043,Shewhat,246,"Ethiopian, Eritrean",5.0,44.00953224961689
ebbfe1c4b86ffc03d3be17ba20a6ec99,37.8465156,-122.2653043,Casa Borinqueña,68,"Puerto Rican, Vegan",5.0,200.29336918082888
ebbfe1c4b86ffc03d3be17ba20a6ec99,37.8465156,-122.2653043,A+ Burger,839,Burgers,4.5,472.1498750447241
6ad0aba1d60a8bba74e69b3c7278acb8,37.81498823042416,-122.2748440504074,Parche,223,"Colombian, Tapas/Small Plates, Cocktail Bars",4.5,796.5578702956128
6ad0aba1d60a8bba74e69b3c7278acb8,37.81498823042416,-122.2748440504074,Good Luck Gato,35,"Izakaya, New Mexican Cuisine",4.5,649.0237908191489
6ad0aba1d60a8bba74e69b3c7278acb8,37.81498823042416,-122.2748440504074,Bloom,50,"Pizza, Salad",4.5,642.35333372239
4deef404025cb87bec9c395b953cdfd9,37.8513755,-122.2525233,Wood Tavern,2213,New American,4.5,78.04607548375682
4deef404025cb87bec9c395b953cdfd9,37.8513755,-122.2525233,Yimm,355,Thai,4.5,261.0960168638466
4deef404025cb87bec9c395b953cdfd9,37.8513755,-122.2525233,In The Wood,250,"Gastropubs, Cocktail Bars, New American",4.0,712.6039456459354
c2648d0ffed4d1f710ccaf79e9a304fa,37.8005161,-122.2720799,Lounge Chinatown,115,"Taiwanese, Lounges",4.5,92.74772974905362
c2648d0ffed4d1f710ccaf79e9a304fa,37.8005161,-122.2720799,Huangcheng Noodle House,1009,"Chinese, Noodles",4.5,251.20729457641312
c2648d0ffed4d1f710ccaf79e9a304fa,37.8005161,-122.2720799,Oakland Street Food Co,237,"Street Vendors, Tacos, American",4.5,354.36469367411235
8302e5d11a6c84bac27a774de41474f9,37.7973195,-122.2653199,Lounge Chinatown,115,"Taiwanese, Lounges",4.5,627.8309225840376
8302e5d11a6c84bac27a774de41474f9,37.7973195,-122.2653199,NIDO's BackYard,814,"Mexican, Beer Gardens, Cocktail Bars",4.0,655.2619583133772
8302e5d11a6c84bac27a774de41474f9,37.7973195,-122.2653199,Odin Mezcaleria,63,"Mexican, Bars",4.5,330.3266506518723
43944ce65c342e60c0ccf1c9f5ec51f6,37.79857210846256,-122.40086898207666,Coqueta,2549,"Spanish, Tapas/Small Plates",4.0,371.6623551778629
43944ce65c342e60c0ccf1c9f5ec51f6,37.79857210846256,-122.40086898207666,The Third Floor,17,"New American, Cocktail Bars, Breakfast & Brunch",4.5,430.6743959705573
43944ce65c342e60c0ccf1c9f5ec51f6,37.79857210846256,-122.40086898207666,High Horse,49,"New American, Cocktail Bars",4.5,363.2666993384192
60031404d0e98d8de9b6531836dc0888,37.34113203547954,-121.8928438425064,Serious Dumpling 正经生煎,661,"Chinese, Noodles, Asian Fusion",4.0,599.3271302444241
60031404d0e98d8de9b6531836dc0888,37.34113203547954,-121.8928438425064,District - San Jose,483,"Tapas/Small Plates, Wine Bars, Whiskey Bars",4.0,558.3714886503152
60031404d0e98d8de9b6531836dc0888,37.34113203547954,-121.8928438425064,SJ Omogari,2467,"Korean, Soup, Seafood",4.0,836.4780294607067
a7d703c1d843d22ee42adb5e6db291da,37.755367132158526,-122.38879501819608,Besharam,478,"Indian, Vegetarian",4.0,154.366337945913
a7d703c1d843d22ee42adb5e6db291da,37.755367132158526,-122.38879501819608,Rocketbird,55,American,4.5,371.5480700916668
a7d703c1d843d22ee42adb5e6db291da,37.755367132158526,-122.38879501819608,Marcella's Lasagneria,519,Italian,4.5,296.6836236804176
5ea5e58b4dc5550721049acb54220651,37.72694296622841,-122.40659952163696,Ming Hing Restaurant,52,Chinese,4.0,320.95661564586675
5ea5e58b4dc5550721049acb54220651,37.72694296622841,-122.40659952163696,Chef Li's Cafe,184,"Chinese, Barbeque",4.0,252.71548348467502
5ea5e58b4dc5550721049acb54220651,37.72694296622841,-122.40659952163696,Taqueria Gonzalez,85,"Mexican, Seafood, Breakfast & Brunch",4.0,370.61436049912123
c2e3051962238764d5e968e6f4544485,37.86906047545393,-122.29339957237242,La Marcha Tapas Bar,1302,"Spanish, Tapas Bars, Wine Bars",4.0,104.7879903438315
c2e3051962238764d5e968e6f4544485,37.86906047545393,-122.29339957237242,Thai Table,413,Thai,4.5,253.99698479434784
c2e3051962238764d5e968e6f4544485,37.86906047545393,-122.29339957237242,Mercado 925,68,Mexican,4.5,213.41210190617727
33424dfd71dd02911d83b5b683e55791,37.771431362921085,-122.40578681230544,Niku Steakhouse,662,"Japanese, Steakhouses",4.5,278.98489099495646
33424dfd71dd02911d83b5b683e55791,37.771431362921085,-122.40578681230544,Dumpling Time,2668,"Dim Sum, Asian Fusion",4.0,357.1348861512727
33424dfd71dd02911d83b5b683e55791,37.771431362921085,-122.40578681230544,Saap Ver Authentic Thai Cuisine,751,"Thai, Noodles, Laotian",4.0,296.75510429650143
3367402e41d84a3c70c5056e5312bb24,37.72927865173028,-122.39289611577988,Frank Grizzly’s,66,Tacos,4.5,319.39605476796316
3367402e41d84a3c70c5056e5312bb24,37.72927865173028,-122.39289611577988,Cafe Envy,47,"Cafes, Bars",4.0,183.9394613215966
3367402e41d84a3c70c5056e5312bb24,37.72927865173028,-122.39289611577988,Gumbo Social,81,"Soul Food, Sandwiches",4.5,209.77177520976537
c8131aed6f3df2f78149eb338df66e66,37.8178269,-122.2756976,Parche,223,"Colombian, Tapas/Small Plates, Cocktail Bars",4.5,1029.1575231140355
c8131aed6f3df2f78149eb338df66e66,37.8178269,-122.2756976,Forage Kitchen,42,"Cafes, Kitchen Incubators, Venues & Event Spaces",4.5,824.4607674805591
c8131aed6f3df2f78149eb338df66e66,37.8178269,-122.2756976,Blind Tiger,1011,"Asian Fusion, Cocktail Bars, Tapas/Small Plates",4.0,751.33314947217
8ecedfe82a3e35413e8a45da10ace67b,37.8277573,-122.2567156,Mensho,111,Ramen,4.5,619.3300549398892
8ecedfe82a3e35413e8a45da10ace67b,37.8277573,-122.2567156,Homeroom,6510,"American, Comfort Food",4.0,306.3315065674888
8ecedfe82a3e35413e8a45da10ace67b,37.8277573,-122.2567156,Kitava,132,"New American, Gluten-Free",4.5,200.97588641276684
891294b26b673dc172e2dc00d96ccf2e,37.3509643,-121.9020161,SJ Omogari,2467,"Korean, Soup, Seafood",4.0,671.0987703628285
891294b26b673dc172e2dc00d96ccf2e,37.3509643,-121.9020161,Jackie's Place,1287,"Soul Food, Barbeque",4.5,140.08396965227715
891294b26b673dc172e2dc00d96ccf2e,37.3509643,-121.9020161,Shabu Time,339,"Japanese, Hot Pot, Do-It-Yourself Food",4.5,658.883519222033
7c2a6fcca214cf03806ad50164de0f0e,37.3383952,-121.8807965,The FAB,198,"Sports Bars, New Mexican Cuisine, Breakfast & Brunch",4.0,668.2612489503787
7c2a6fcca214cf03806ad50164de0f0e,37.3383952,-121.8807965,Hula Bar and Kitchen,149,"Bars, Hawaiian, Filipino",4.5,840.9289084904893
7c2a6fcca214cf03806ad50164de0f0e,37.3383952,-121.8807965,Rollati Ristorante,101,Italian,4.0,567.366445235189
a4d58de82f6475801e4bf6cf97ecd387,37.3371223728942,-121.88321471214294,The FAB,198,"Sports Bars, New Mexican Cuisine, Breakfast & Brunch",4.0,435.5213882588844
a4d58de82f6475801e4bf6cf97ecd387,37.3371223728942,-121.88321471214294,Rollati Ristorante,101,Italian,4.0,361.101255961167
a4d58de82f6475801e4bf6cf97ecd387,37.3371223728942,-121.88321471214294,Hula Bar and Kitchen,149,"Bars, Hawaiian, Filipino",4.5,601.5431549293584
086b31d113c141a26d19612139ad8956,37.78352083526095,-122.43115782737732,Marufuku Ramen,4963,Ramen,4.5,174.6963829742383
086b31d113c141a26d19612139ad8956,37.78352083526095,-122.43115782737732,NONO,86,Izakaya,4.5,285.45839696075706
086b31d113c141a26d19612139ad8956,37.78352083526095,-122.43115782737732,Matsuyama Shabu House,48,"Hot Pot, Japanese",4.5,305.58219221083783
fcbb52bd7f4fcf0f57a7cc47078c7ff4,37.78487208436062,-122.40087568759915,Bocado,134,"Peruvian, Desserts, Cocktail Bars",4.5,220.3562249390809
fcbb52bd7f4fcf0f57a7cc47078c7ff4,37.78487208436062,-122.40087568759915,Delarosa Downtown,1716,"Pizza, Italian, Cocktail Bars",4.0,311.1796813662587
fcbb52bd7f4fcf0f57a7cc47078c7ff4,37.78487208436062,-122.40087568759915,The Harlequin,70,"Cocktail Bars, Venues & Event Spaces, New American",4.0,367.776621887931
03ec647221434cdad0abf4907706e949,37.32673,-121.8892731,Petiscos,456,"Portuguese, Tapas/Small Plates, Seafood",4.0,459.4929449299623
03ec647221434cdad0abf4907706e949,37.32673,-121.8892731,AJI Bar & Robata,41,"Restaurants, Cocktail Bars, Lounges",4.5,699.9739141384292
03ec647221434cdad0abf4907706e949,37.32673,-121.8892731,Mama Kin,114,"Music Venues, Cajun/Creole, Breakfast & Brunch",4.0,519.3881151673238
55287fdab6af4d37f97e17770b823bbe,37.86996670760404,-122.28653311729433,Pyeong Chang Tofu - Berkeley,277,"Korean, Soup, Chicken Wings",4.5,87.4476449753592
55287fdab6af4d37f97e17770b823bbe,37.86996670760404,-122.28653311729433,La Marcha Tapas Bar,1302,"Spanish, Tapas Bars, Wine Bars",4.0,532.032259984389
55287fdab6af4d37f97e17770b823bbe,37.86996670760404,-122.28653311729433,El Patio,297,"Bars, Mexican, Venezuelan",4.5,529.1566774459105
0eddf1befddc9f3a1264cc05bf1a5e6a,37.8624644,-122.2647911,Fish & Bird Sousaku Izakaya,373,"Izakaya, Tapas/Small Plates, Seafood",4.0,334.69613874724695
0eddf1befddc9f3a1264cc05bf1a5e6a,37.8624644,-122.2647911,Kiraku,1517,"Japanese, Tapas/Small Plates, Tapas Bars",4.5,529.6599427298527
0eddf1befddc9f3a1264cc05bf1a5e6a,37.8624644,-122.2647911,Gather Kitchen & Bar,2482,"New American, Bars, Pizza",4.0,791.3624383443887
e69e4dce53bdbe1ffe17185ee72fdcae,37.8588682,-122.2912095,Tarocco,54,"Mediterranean, Gluten-Free, Venues & Event Spaces",5.0,27.210341251477146
e69e4dce53bdbe1ffe17185ee72fdcae,37.8588682,-122.2912095,Afghan Burrito,268,"Mexican, Afghan, Halal",4.5,609.2970368363511
e69e4dce53bdbe1ffe17185ee72fdcae,37.8588682,-122.2912095,Anchalee Thai Cuisine,629,"Thai, Wine Bars, Pan Asian",4.0,257.84809212107865
e526d675e9f591823eb822bebb0630b0,37.8623199,-122.258801,Kiraku,1517,"Japanese, Tapas/Small Plates, Tapas Bars",4.5,158.0436624176548
e526d675e9f591823eb822bebb0630b0,37.8623199,-122.258801,Noodle Dynasty,170,Noodles,4.5,453.36251979592197
e526d675e9f591823eb822bebb0630b0,37.8623199,-122.258801,Royal Rangoon,700,"Asian Fusion, Burmese, Chinese",4.0,378.3559662044528
780cbaed92260f59e763de62b4cebe1f,37.776619,-122.417385,Fermentation Lab,333,Gastropubs,4.5,258.3458346600088
780cbaed92260f59e763de62b4cebe1f,37.776619,-122.417385,a Mano,1640,"Italian, Cocktail Bars, Pizza",4.0,571.1128599700985
780cbaed92260f59e763de62b4cebe1f,37.776619,-122.417385,Kiln,38,New American,4.5,269.50643697678555
23c911eba61c38bd79e4df21cf9a8bc6,37.7770527,-122.4295585,a Mano,1640,"Italian, Cocktail Bars, Pizza",4.0,500.1856180406162
23c911eba61c38bd79e4df21cf9a8bc6,37.7770527,-122.4295585,Birba,189,"Wine Bars, New American",4.5,476.48591369311936
23c911eba61c38bd79e4df21cf9a8bc6,37.7770527,-122.4295585,Suppenküche,3343,German,4.0,289.9822109124765
4e8692f7a9eae9f0575945f02a87ccce,37.77754677017323,-122.43327409029006,Katsuo + Kombu,122,"Japanese, Noodles",4.5,514.4526115668808
4e8692f7a9eae9f0575945f02a87ccce,37.77754677017323,-122.43327409029006,NONO,86,Izakaya,4.5,905.6153933031989
4e8692f7a9eae9f0575945f02a87ccce,37.77754677017323,-122.43327409029006,Sikdang Woori,23,Korean,4.5,670.9098384088217
98c24c05dd22720e562f0c3590fabfa4,37.77610091264586,-122.4530929327011,Oraan Thai Eatery,37,Thai,5.0,840.0125246984101
98c24c05dd22720e562f0c3590fabfa4,37.77610091264586,-122.4530929327011,Cha Cha Cha,3462,"Caribbean, Cuban, Tapas Bars",4.0,779.1560202116584
98c24c05dd22720e562f0c3590fabfa4,37.77610091264586,-122.4530929327011,Kaiju Eats Ramen and Izakaya,931,"Sushi Bars, Ramen, Izakaya",4.0,596.4267633318022
76f3d32a941219346e34c87820139711,37.780526,-122.390288,KAIYŌ Rooftop,780,"Peruvian, Cocktail Bars, Sushi Bars",4.0,263.40308511793677
76f3d32a941219346e34c87820139711,37.780526,-122.390288,Movida,66,"Persian/Iranian, Mexican",4.5,301.9068757217446
76f3d32a941219346e34c87820139711,37.780526,-122.390288,The One Restaurant & Bar,65,"Asian Fusion, Barbeque, Dim Sum",4.5,391.3848940765681
074ef2e71ff08fd484f93827ed83dafd,37.775946,-122.4377775,Katsuo + Kombu,122,"Japanese, Noodles",4.5,128.6330053911191
074ef2e71ff08fd484f93827ed83dafd,37.775946,-122.4377775,Beretta Divisadero,486,"Italian, Pizza, Breakfast & Brunch",4.0,47.46668360975741
074ef2e71ff08fd484f93827ed83dafd,37.775946,-122.4377775,Horsefeather,554,"Cocktail Bars, New American",4.0,163.2973744047796
45d4ba912fdbaf0e9d69cf9a1bde9a76,37.7774157,-122.4418376,Katsuo + Kombu,122,"Japanese, Noodles",4.5,446.3020122700156
45d4ba912fdbaf0e9d69cf9a1bde9a76,37.7774157,-122.4418376,Beretta Divisadero,486,"Italian, Pizza, Breakfast & Brunch",4.0,365.85178176575903
45d4ba912fdbaf0e9d69cf9a1bde9a76,37.7774157,-122.4418376,Bistro Central Parc,1088,"French, Breakfast & Brunch, Italian",4.5,341.30414800043405
8846b5e327d73c5c91f52afb03bee796,37.7644783,-122.4025701,La Connessa,58,"Cocktail Bars, Italian, Desserts",4.5,220.29710184222867
8846b5e327d73c5c91f52afb03bee796,37.7644783,-122.4025701,Chez Maman East,2412,"French, Burgers, Creperies",4.5,561.599561092244
8846b5e327d73c5c91f52afb03bee796,37.7644783,-122.4025701,Louie's Original,30,"Burgers, Wine Bars, Sandwiches",3.5,238.9850969038598
ca3529cb0093cf568576c95492de5a68,37.7610471,-122.4326417,Blind Butcher,315,"New American, Wine Bars",4.0,128.03142035600237
ca3529cb0093cf568576c95492de5a68,37.7610471,-122.4326417,Starbelly,2327,"New American, Breakfast & Brunch, Cocktail Bars",4.0,336.7866412933022
ca3529cb0093cf568576c95492de5a68,37.7610471,-122.4326417,Fable,852,"New American, Wine Bars, Breakfast & Brunch",4.0,246.88031435853
59f57a632668a24ab18d8bc9ff703af2,37.3600013909666,-121.87877833843233,Cha's Kitchen,28,"Vietnamese, Salad, Seafood",4.0,1144.668880843368
59f57a632668a24ab18d8bc9ff703af2,37.3600013909666,-121.87877833843233,Maza Restaurant,199,"Mexican, Seafood",4.5,953.4606191632499
59f57a632668a24ab18d8bc9ff703af2,37.3600013909666,-121.87877833843233,Richard's House,2,"American, Steakhouses",3.0,969.8851651393504
be206c6cb9c61276d1e3b9ad2a0b8060,37.32031582108647,-121.87009871006012,Smack Burgers,29,"Burgers, Pop-up Shops",4.5,440.75591724313836
be206c6cb9c61276d1e3b9ad2a0b8060,37.32031582108647,-121.87009871006012,Ono Hawaiian BBQ,131,"Hawaiian, Barbeque, Seafood",3.5,623.6411108123806
be206c6cb9c61276d1e3b9ad2a0b8060,37.32031582108647,-121.87009871006012,Trini Doublez,2,Caribbean,4.5,787.0939726327812
8521a7fa5b015f5cf91a490ca08e72d6,37.33677476275722,-121.90914899110793,Cheff Che Cafe & Bar,145,"Empanadas, Pancakes, New Mexican Cuisine",4.5,544.6068473005975
8521a7fa5b015f5cf91a490ca08e72d6,37.33677476275722,-121.90914899110793,LUNA Mexican Kitchen - The Alameda,2589,"Mexican, Breakfast & Brunch, Vegetarian",4.5,627.1148417597207
8521a7fa5b015f5cf91a490ca08e72d6,37.33677476275722,-121.90914899110793,True Brew San Jose - Taphouse & Kitchen,85,"Diners, American, Cocktail Bars",4.0,624.7693019032106
25b03a236b79e665a5ed9d316388b9cd,37.31128394611736,-121.89632534980774,The Table,3608,"New American, Breakfast & Brunch, Salad",4.0,556.4972580123153
25b03a236b79e665a5ed9d316388b9cd,37.31128394611736,-121.89632534980774,Casa Villa,225,Mexican,4.5,136.97754528509216
25b03a236b79e665a5ed9d316388b9cd,37.31128394611736,-121.89632534980774,Black Sheep Brasserie,684,"New American, French, Brasseries",4.0,553.8402073336978
e14686289c6158d279b29ef56cae6582,37.799207926286,-122.43412166833876,Wilder,191,"New American, Comfort Food, Breakfast & Brunch",4.0,143.3281410938124
e14686289c6158d279b29ef56cae6582,37.799207926286,-122.43412166833876,Flores San Francisco,1031,"Mexican, Cocktail Bars, Breakfast & Brunch",4.0,222.85418127303643
e14686289c6158d279b29ef56cae6582,37.799207926286,-122.43412166833876,Casaro Osteria,171,"Pizza, Cocktail Bars",4.5,198.99327288223606
a39949a03aa488410e33371365084987,37.32096853145443,-121.9082960486412,The Breakfast Club,3865,"Breakfast & Brunch, Waffles, American",4.0,584.6777351735007
a39949a03aa488410e33371365084987,37.32096853145443,-121.9082960486412,Fire and Rice,81,"Hawaiian, Asian Fusion, Food Trucks",4.5,70.23729864759952
a39949a03aa488410e33371365084987,37.32096853145443,-121.9082960486412,Lovens,26,"Comfort Food, Tacos",4.5,555.2335237971284
604d2b0f495cd7363effb81982012f93,37.3233446905968,-121.91349685192108,The Breakfast Club,3865,"Breakfast & Brunch, Waffles, American",4.0,64.9581990651211
604d2b0f495cd7363effb81982012f93,37.3233446905968,-121.91349685192108,Tostadas Midtown,819,"Breakfast & Brunch, Mexican",3.5,734.6036243432856
604d2b0f495cd7363effb81982012f93,37.3233446905968,-121.91349685192108,Lovens,26,"Comfort Food, Tacos",4.5,549.9361984693013
8a8fb99412d0a44f24a97f4862e1b9d4,37.336802,-121.8940901,District - San Jose,483,"Tapas/Small Plates, Wine Bars, Whiskey Bars",4.0,71.91592556227917
8a8fb99412d0a44f24a97f4862e1b9d4,37.336802,-121.8940901,Serious Dumpling 正经生煎,661,"Chinese, Noodles, Asian Fusion",4.0,124.05750680233571
8a8fb99412d0a44f24a97f4862e1b9d4,37.336802,-121.8940901,Firehouse No.1 Gastropub,1732,"American, Pubs, Gastropubs",4.0,74.325934201131
53caaaa3c38e8f655c479672973ef040,37.337391,-121.886995,The City Fish,1274,"Seafood, Fish & Chips",4.5,278.7356390967985
53caaaa3c38e8f655c479672973ef040,37.337391,-121.886995,Rollati Ristorante,101,Italian,4.0,58.12732094855
