Bike_Lat,Bike_Long,name,distance,postcode
37.75488391783665,-122.42564865054452,The Liberties,213,94110
37.75488391783665,-122.42564865054452,Tuba Authentic Turkish Restaurant,220,94110
37.75488391783665,-122.42564865054452,Lone Palm,226,94110
37.780805727779445,-122.42190607010215,San Francisco Cooking School,186,94102
37.780805727779445,-122.42190607010215,Smuggler's Cove,206,94102
37.780805727779445,-122.42190607010215,Robin,226,94102
37.8559558,-122.2597949,Krispy Krunchy Chicken,45,94705
37.8559558,-122.2597949,Whole Foods,65,94705
37.8559558,-122.2597949,Aliberto’s Jr Fresh Mex,89,94705
37.80330737378947,-122.41489757374517,La Rocca's Corner,28,94133
37.80330737378947,-122.41489757374517,Curry Leaf,44,94133
37.80330737378947,-122.41489757374517,International Sports Club,57,94133
37.7896297,-122.3903352745212,Prospect,62,94105
37.7896297,-122.3903352745212,W6 Coffee Bar,84,94105
37.7896297,-122.3903352745212,The Infinity - Fitness Center,102,94105
37.758862,-122.412544,Mijoté,22,94110
37.758862,-122.412544,Flour + Water,28,94110
37.758862,-122.412544,True Laurel,102,94110
37.7638471,-122.4130036,Gus's Community Market,20,94110
37.7638471,-122.4130036,Front Pop-Up,96,94110
37.7638471,-122.4130036,Rite Spot Cafe,182,94110
37.7642245,-122.4673775,Perilla,29,94122
37.7642245,-122.4673775,Blackthorn Tavern,32,94122
37.7642245,-122.4673775,Manna,32,94122
37.7974387,-122.4339891,Joy Joy Nail,25,94123
37.7974387,-122.4339891,The Brixton,50,94123
37.7974387,-122.4339891,Sephora,53,94123
37.759211,-122.4367975,Castro Village Wine Co.,137,94114
37.759211,-122.4367975,Spike's Coffee & Tea,139,94114
37.759211,-122.4367975,Heroic Italian,155,94114
37.7762475,-122.4262025,Suppenküche,17,94102
37.7762475,-122.4262025,Earthbody,20,94102
37.7762475,-122.4262025,Petit Crenn,24,94102
37.8738556998122,-122.28298832384976,North Berkeley BART Station,30,94702
37.8738556998122,-122.28298832384976,Berkeley Food Pantry,265,94702
37.8738556998122,-122.28298832384976,Three Stone Hearth,389,94703
37.75199174291808,-122.4189799743526,Dance Mission Theater,24,94110
37.75199174291808,-122.4189799743526,BART - 24th St Mission Station,27,94110
37.75199174291808,-122.4189799743526,Beloved Cafe,30,94110
37.773587,-122.471357,Golden Gate Park Rose Garden,175,94118
37.773587,-122.471357,Park Presidio Service Rd,236,94118
37.773587,-122.471357,de Young Museum,328,94118
37.78244163642955,-122.47198741577115,DNM Hot Pot,66,94118
37.78244163642955,-122.47198741577115,Healthy Spirits,109,94118
37.78244163642955,-122.47198741577115,Cafe La Flore,129,94118
37.77756936716073,-122.42656908597016,Salt & Straw,123,94102
37.77756936716073,-122.42656908597016,Petit Crenn,136,94102
37.77756936716073,-122.42656908597016,Suppenküche,139,94102
37.77344259318636,-122.42715750770115,Domo Sushi,292,94102
37.77344259318636,-122.42715750770115,Linden & Laguna,294,94102
37.77344259318636,-122.42715750770115,Earthbody,304,94102
37.805454,-122.413668,Trader Joe's,25,94133
37.805454,-122.413668,Cilantro SF Taqueria,89,94133
37.805454,-122.413668,Bar Zoe,94,94133
37.7810737,-122.4117382,Charmaine's,61,94102
37.7810737,-122.4117382,Alonzo King LINES Dance Center,113,94103
37.7810737,-122.4117382,Arsicault,152,94102
37.795001,-122.39997,Punch Line Comedy Club,24,94111
37.795001,-122.39997,Brogan and Son,40,94111
37.795001,-122.39997,Wheel House,57,94111
37.76707850458367,-122.40735858678818,The Great Northern,94,94103
37.76707850458367,-122.40735858678818,Potrero Screening Room Aka,138,94103
37.76707850458367,-122.40735858678818,Premium Port Wine,140,94103
37.77290764129927,-122.46593131805308,Rise & Grind Coffee and Tea,84,94118
37.77290764129927,-122.46593131805308,Lindy in the Park,120,94118
37.77290764129927,-122.46593131805308,John Mclaren Memorial Rhododendron Dell,121,94122
37.76486899,-122.5004981,Day Moon,245,94122
37.76486899,-122.5004981,Jika Ramen,280,94122
37.76486899,-122.5004981,Palm City,296,94122
37.770478954997095,-122.5105938991249,Beach Chalet Brewery and Restaurant,119,94121
37.770478954997095,-122.5105938991249,Park Chalet Coastal Beer Garden,122,94121
37.770478954997095,-122.5105938991249,Safeway,256,94121
37.77169999448369,-122.45828202004182,Conservatory of Flowers,173,94118
37.77169999448369,-122.45828202004182,Hippie Hill,200,94117
37.77169999448369,-122.45828202004182,The Velo Rouge Cafe,389,94118
37.7666140891107,-122.46421122480088,Sip Tea Room,179,94122
37.7666140891107,-122.46421122480088,Um.ma,207,94122
37.7666140891107,-122.46421122480088,Pacific Catch,208,94122
37.76781983,-122.5018675,Bison Paddock,336,94122
37.76781983,-122.5018675,Golden Gate Park Golf Course,438,94121
37.76781983,-122.5018675,GGACC Fly Casting Pools,464,94121
37.77093751,-122.4771164,Stow Lake Boathouse,34,94118
37.77093751,-122.4771164,Strawberry Hill,316,94118
37.77093751,-122.4771164,Golden Gate Park Rose Garden,520,94118
37.76872962,-122.459429,Golden Gate Park Carousel,127,94118
37.76872962,-122.459429,Hippie Hill,188,94117
37.76872962,-122.459429,Kezar Stadium,367,94117
37.73192120789263,-122.3898859765855,Golden City Inn Chinese Food,138,94124
37.73192120789263,-122.3898859765855,Bayview / Anna E. Waden Branch Library,149,94124
37.73192120789263,-122.3898859765855,All Nite Pizza,172,94124
37.768384314385024,-122.45196695803196,Shrader Cleaners,10,94117
37.768384314385024,-122.45196695803196,Laundromat,44,94117
37.768384314385024,-122.45196695803196,Free Gold Watch,74,94117
37.771589,-122.495772,Golden Gate Park Senior Center,114,94121
37.771589,-122.495772,Annie's Hot Dogs,151,94121
37.771589,-122.495772,Cabrillo Playground Sf,287,94121
37.86210729531374,-122.25337594777848,Souvenir Coffee Co.,13,94705
37.86210729531374,-122.25337594777848,Willard Park,298,94705
37.86210729531374,-122.25337594777848,7-Eleven,371,94705
37.72326479620352,-122.43782585917543,Beijing Restaurant,67,94112
37.72326479620352,-122.43782585917543,Sippin Wine Bar,126,94112
37.72326479620352,-122.43782585917543,Bottoms Up Bar & Lounge,144,94112
37.77911463264767,-122.4368621254282,Chicago Barber Shop II,162,94115
37.77911463264767,-122.4368621254282,Brenda's Meat & Three,178,94115
37.77911463264767,-122.4368621254282,Che Fico,218,94117
37.720038,-122.433823,Hilda's Mart & Bake Shop,282,94112
37.720038,-122.433823,Italian American Social Club of San Francisco,295,94112
37.720038,-122.433823,Pupuseria Metapan,316,94112
37.72024,-122.425312,Gleneagles Golf Course,484,94134
37.72024,-122.425312,Don Chuys Mexi-Mercado,524,94112
37.72024,-122.425312,Crocker Amazon Softball Fields,837,94112
37.795392,-122.394203,Blue Bottle Coffee,42,94111
37.795392,-122.394203,Gott's Roadside,44,94111
37.795392,-122.394203,Fort Point Beer Company,50,94111
37.78175809088735,-122.48602866997176,Bob's Burgers,22,94121
37.78175809088735,-122.48602866997176,Hard Knox Cafe,32,94121
37.78175809088735,-122.48602866997176,Serendipity,43,94121
37.7813332251007,-122.4048243192974,The Chieftain Irish Pub & Restaurant,22,94103
37.7813332251007,-122.4048243192974,Intercontinental Club Lounge,54,94103
37.7813332251007,-122.4048243192974,InterContinental Bar,60,94103
37.75452190090258,-122.40403879371094,Deli 23,34,94110
37.75452190090258,-122.40403879371094,Lucky Coffee,80,94110
37.75452190090258,-122.40403879371094,San Francisco General Hospital,163,94110
37.77168,-122.422301,Martuni's,72,94103
37.77168,-122.422301,Boba Guys,172,94102
37.77168,-122.422301,Zeitgeist,181,94103
37.72063402240577,-122.4475379192397,Crazy Pepper,79,94112
37.72063402240577,-122.4475379192397,Balboa Park BART Station,109,94112
37.72063402240577,-122.4475379192397,Nina Claire's Cafe,110,94112
37.78847870510701,-122.42033508761928,McTeague's Saloon,10,94109
37.78847870510701,-122.42033508761928,Peoples Barber,26,94109
37.78847870510701,-122.42033508761928,Lush Lounge,35,94109
37.790588343975,-122.41893285742222,Mymy,31,94109
37.790588343975,-122.41893285742222,Trader Joe's,87,94109
37.790588343975,-122.41893285742222,Uforia Studios,107,94109
37.7744791,-122.4139142,AsiaSF,101,94103
37.7744791,-122.4139142,Monument,122,94103
37.7744791,-122.4139142,Center for Sex & Culture,169,94103
37.86281710670802,-122.2902952903697,Ohmega Salvage,54,94702
37.86281710670802,-122.2902952903697,Berkeley Patients Group,60,94702
37.86281710670802,-122.2902952903697,Afghan Burrito,171,94702
37.7353216,-122.5053186,Java Beach At The Zoo,203,94116
37.7353216,-122.5053186,Irish Cultural Center,209,94116
37.7353216,-122.5053186,Cafe Playfield,226,94132
37.7489641,-122.4571037,Forest Hill MUNI Metro Station,193,94116
37.7489641,-122.4571037,ChouChou French Bistro,261,94116
37.7489641,-122.4571037,Sushi Shoh,278,94116
37.7426678,-122.4834267,El Burrito Express 1,20,94116
37.7426678,-122.4834267,Fiery Hot Pot Buffet,37,94116
37.7426678,-122.4834267,King of Thai Noodle Cafe,51,94116
37.79672497398881,-122.4016581884798,Cafe Me,74,94111
37.79672497398881,-122.4016581884798,Bix,114,94133
37.79672497398881,-122.4016581884798,The Battery,135,94111
37.7481775,-122.4591988,Forest Hill MUNI Metro Station,11,94116
37.7481775,-122.4591988,ChouChou French Bistro,88,94116
37.7481775,-122.4591988,Yoji Sushi,94,94116
37.7420934,-122.4985285,"Andytown Roastery, Training Lab, & Coffee Supply",6,94116
37.7420934,-122.4985285,Sweet Passion Bakery,9,94116
37.7420934,-122.4985285,Win's Restaurant,35,94116
37.7249138,-122.4614828,CVS Speciality,42,94112
37.7249138,-122.4614828,A-1 Bakery,66,94112
37.7249138,-122.4614828,Ingleside Barber Shop,70,94112
37.7380013,-122.5062969,Doggie Diner Head,228,94132
37.7380013,-122.5062969,Irish Cultural Center,372,94116
37.7380013,-122.5062969,Java Beach At The Zoo,385,94116
37.740507,-122.4663653,Noe Valley Bakery,9,94127
37.740507,-122.4663653,Franco’s Latin Table,13,94127
37.740507,-122.4663653,Easy Breezy Frozen Yogurt,17,94127
37.7316601,-122.4733101,Ambrosia Bakery,13,94132
37.7316601,-122.4733101,Portal World Travel,22,94132
37.7316601,-122.4733101,Kamakura Sushi & Sake House,56,94132
37.745631,-122.5074385,Underdogs Too,472,94116
37.745631,-122.5074385,White Cap,477,94116
37.745631,-122.5074385,Brothers Pizza,479,94116
37.7375131,-122.4694914,Ballast Coffee,5,94127
37.7375131,-122.4694914,Heaven & Earth Acupuncture,12,94127
37.7375131,-122.4694914,The Dubliner,19,94127
37.7430051,-122.479359,KFC,49,94116
37.7430051,-122.479359,Taraval Tailors,54,94116
37.7430051,-122.479359,Riji Cafe,58,94116
37.7485077,-122.4784194,Uncle Joe,10,94116
37.7485077,-122.4784194,Brothers Popadopolous,190,94116
37.7485077,-122.4784194,Noodle Stop,543,94122
37.7418534,-122.5068902,The Riptide,139,94116
37.7418534,-122.5068902,Brothers Pizza,149,94116
37.7418534,-122.5068902,Andytown Sf,150,94116
37.7244072,-122.4587692,Jojo's Cafe,14,94112
37.7244072,-122.4587692,Golden Coast Restaurant,25,94112
37.7244072,-122.4587692,Ming Kee Restaurant,33,94112
37.7699501,-122.4816534,Speedway Meadows,347,94118
37.7699501,-122.4816534,Stow Lake Boathouse,414,94118
37.7699501,-122.4816534,Golden Gate Frisbee Disc Golf Course,437,94121
37.7708604,-122.4899713,Golden Gate Frisbee Disc Golf Course,350,94121
37.7708604,-122.4899713,Annie's Hot Dogs,399,94121
37.7708604,-122.4899713,Speedway Meadows,416,94118
37.7699245,-122.4845999,Speedway Meadows,98,94118
37.7699245,-122.4845999,Golden Gate Frisbee Disc Golf Course,236,94121
37.7699245,-122.4845999,Stow Lake Boathouse,670,94118
37.7807382,-122.4027281,Mathilde French Bistro,72,94107
37.7807382,-122.4027281,Shelby’s Rooftop,198,94103
37.7807382,-122.4027281,K & L Wine Merchants,205,94107
37.78383,-122.39887,SPiN Social Club,54,94107
37.78383,-122.39887,Pazzia Ristorante Italiano,78,94107
37.78383,-122.39887,B Restaurant & Bar,262,94103
37.734966,-122.429772,New Bosworth Market,210,94112
37.734966,-122.429772,East-West Integrative Medicine Clinic,230,94131
37.734966,-122.429772,Destination Baking Company,232,94131
37.800494,-122.432759,Jake's Steaks,21,94123
37.800494,-122.432759,Zushi Puzzle,37,94123
37.800494,-122.432759,Moscone Recreation Center,101,94123
37.7604469,-122.410807,Farmhouse Kitchen Thai Cuisine,41,94110
37.7604469,-122.410807,Penny Roma,119,94110
37.7604469,-122.410807,San Ho Won,123,94110
37.81225021872637,-122.2607185732995,Equator Coffees,30,94610
37.81225021872637,-122.2607185732995,Whole Foods,38,94612
37.81225021872637,-122.2607185732995,Floodcraft Taproom,43,94612
37.713185,-122.433405,Crocker Amazon Softball Fields,230,94112
37.713185,-122.433405,Stop N Wrap,240,94112
37.713185,-122.433405,Geneva Pub,289,94112
37.77855734730058,-122.47798977442686,Starbucks,184,94121
37.77855734730058,-122.47798977442686,Burrito Loco & Wings,185,94121
37.77855734730058,-122.47798977442686,May's Barbershop,197,94121
37.76344319627197,-122.48355373749293,Durty Nelly's,45,94122
37.76344319627197,-122.48355373749293,Fiery Hot Pot and Grill,51,94122
37.76344319627197,-122.48355373749293,SJ Crawfish,59,94122
37.78136135362254,-122.41852998313826,Outta Sight Pizza,137,94102
37.78136135362254,-122.41852998313826,Philz Coffee,143,94102
37.78136135362254,-122.41852998313826,Emperor Norton's Boozeland,152,94102
